CENSUSTRACT_FIPS,EMS_RESPONSE_CT,POPULATION_ESTIMATE,PCT_BELOW_POVERTY,PCT_UNEMPLOYED,PCT_SINGLE_PARENT,PCT_MINORITY,PCT_POOR_ENGLISH,PCT_OCCUPIED_HOUSING,PCT_MOBILE_HOMES,PCT_NO_VEHICLE,PCT_HOUSING_10_MORE,PER_CAPITA_INCOME_ESTIMATE,PCT_NO_HIGH_SCHOOL,PCT_NONINSTIT_DIASBILITY,PCT_UNINSURED_NONINSTITUT,PCT_INSTITUIONALIZED,FLAGCT_SES_THEME,FLAGCT_SES_HOUSE_COMP_THEME,FLAGCT_MINORITY_STATUS_LANGUAGE,FLAGCT_HOUSING_TRANS_THEME,FLAGCT_ALL_THEME,FLAGCT_GROUP_QUARTERS,LOW_RATE_VEHICLE_ACCESS,LOW_ACCESS_1_URBAN_10_RURAL,LOW_ACCESS_1_URBAN_20_RURAL,LOW_ACCESS_HALF_URBAN_10_RURAL,VEHICLE_LOW_ACCESS_1,VEHICLE_LOW_ACCESS_10,PCT_HOUSE_VEH_LOW_ACCESS_10,VEHICLE_LOW_ACCESS_1_MILE_S,VEHICLE_LOW_ACCESS_20_MILES_N,VEHICLE_LOW_ACCESS_20_MILES_S,VEHICLE_LOW_ACCESS_HALF_MILE_N,VEHICLE_LOW_ACCESS_HALF_MILE_S,MEDIAN_INCOME,BELOW_POVERTY,URBAN_HOUSING_CT,npi.PUFNPIMean,total_claim_count.PUFNPIMean,total_30_day_fill_count.PUFNPIMean,total_drug_cost.PUFNPIMean,total_day_supply.PUFNPIMean,bene_count.PUFNPIMean,total_claim_count_ge65.PUFNPIMean,total_30_day_fill_count_ge65.PUFNPIMean,total_drug_cost_ge65.PUFNPIMean,total_day_supply_ge65.PUFNPIMean,bene_count_ge65.PUFNPIMean,brand_claim_count.PUFNPIMean,brand_drug_cost.PUFNPIMean,generic_claim_count.PUFNPIMean,generic_drug_cost.PUFNPIMean,other_claim_count.PUFNPIMean,other_drug_cost.PUFNPIMean,opioid_claim_count.PUFNPIMean,opioid_drug_cost.PUFNPIMean,opioid_day_supply.PUFNPIMean,opioid_bene_count.PUFNPIMean,opioid_prescriber_rate.PUFNPIMean,antipsych_claim_count_ge65.PUFNPIMean,antipsych_drug_cost_ge65.PUFNPIMean,antipsych_bene_count_ge65.PUFNPIMean,average_age_of_beneficiaries.PUFNPIMean,beneficiary_age_less_65_count.PUFNPIMean,beneficiary_age_65_74_count.PUFNPIMean,beneficiary_age_75_84_count.PUFNPIMean,beneficiary_age_greater_84_count.PUFNPIMean,beneficiary_female_count.PUFNPIMean,beneficiary_male_count.PUFNPIMean,beneficiary_race_white_count.PUFNPIMean,beneficiary_race_black_count.PUFNPIMean,beneficiary_race_asian_pi_count.PUFNPIMean,beneficiary_race_hispanic_count.PUFNPIMean,beneficiary_race_nat_ind_count.PUFNPIMean,beneficiary_race_other_count.PUFNPIMean,beneficiary_nondual_count.PUFNPIMean,beneficiary_dual_count.PUFNPIMean,beneficiary_average_risk_score.PUFNPIMean,zip.PUFNPIMean,CensusBlock.PUFNPIMean,npi.PUFNPISum,total_claim_count.PUFNPISum,total_30_day_fill_count.PUFNPISum,total_drug_cost.PUFNPISum,total_day_supply.PUFNPISum,bene_count.PUFNPISum,total_claim_count_ge65.PUFNPISum,total_30_day_fill_count_ge65.PUFNPISum,total_drug_cost_ge65.PUFNPISum,total_day_supply_ge65.PUFNPISum,bene_count_ge65.PUFNPISum,brand_claim_count.PUFNPISum,brand_drug_cost.PUFNPISum,generic_claim_count.PUFNPISum,generic_drug_cost.PUFNPISum,other_claim_count.PUFNPISum,other_drug_cost.PUFNPISum,opioid_claim_count.PUFNPISum,opioid_drug_cost.PUFNPISum,opioid_day_supply.PUFNPISum,opioid_bene_count.PUFNPISum,opioid_prescriber_rate.PUFNPISum,antipsych_claim_count_ge65.PUFNPISum,antipsych_drug_cost_ge65.PUFNPISum,antipsych_bene_count_ge65.PUFNPISum,average_age_of_beneficiaries.PUFNPISum,beneficiary_age_less_65_count.PUFNPISum,beneficiary_age_65_74_count.PUFNPISum,beneficiary_age_75_84_count.PUFNPISum,beneficiary_age_greater_84_count.PUFNPISum,beneficiary_female_count.PUFNPISum,beneficiary_male_count.PUFNPISum,beneficiary_race_white_count.PUFNPISum,beneficiary_race_black_count.PUFNPISum,beneficiary_race_asian_pi_count.PUFNPISum,beneficiary_race_hispanic_count.PUFNPISum,beneficiary_race_nat_ind_count.PUFNPISum,beneficiary_race_other_count.PUFNPISum,beneficiary_nondual_count.PUFNPISum,beneficiary_dual_count.PUFNPISum,beneficiary_average_risk_score.PUFNPISum,zip.PUFNPISum,CensusBlock.PUFNPISum,npi.PUFNPICount,specialty_description.PUFNPICount,total_claim_count.PUFNPICount,total_30_day_fill_count.PUFNPICount,total_drug_cost.PUFNPICount,total_day_supply.PUFNPICount,bene_count.PUFNPICount,ge65_suppress_flag.PUFNPICount,total_claim_count_ge65.PUFNPICount,total_30_day_fill_count_ge65.PUFNPICount,total_drug_cost_ge65.PUFNPICount,total_day_supply_ge65.PUFNPICount,bene_count_ge65_suppress_flag.PUFNPICount,bene_count_ge65.PUFNPICount,brand_suppress_flag.PUFNPICount,brand_claim_count.PUFNPICount,brand_drug_cost.PUFNPICount,generic_suppress_flag.PUFNPICount,generic_claim_count.PUFNPICount,generic_drug_cost.PUFNPICount,other_suppress_flag.PUFNPICount,other_claim_count.PUFNPICount,other_drug_cost.PUFNPICount,opioid_claim_count.PUFNPICount,opioid_drug_cost.PUFNPICount,opioid_day_supply.PUFNPICount,opioid_bene_count.PUFNPICount,opioid_prescriber_rate.PUFNPICount,antipsych_ge65_suppress_flag.PUFNPICount,antipsych_claim_count_ge65.PUFNPICount,antipsych_drug_cost_ge65.PUFNPICount,antipsych_bene_ge65_suppress_flg.PUFNPICount,antipsych_bene_count_ge65.PUFNPICount,average_age_of_beneficiaries.PUFNPICount,beneficiary_age_less_65_count.PUFNPICount,beneficiary_age_65_74_count.PUFNPICount,beneficiary_age_75_84_count.PUFNPICount,beneficiary_age_greater_84_count.PUFNPICount,beneficiary_female_count.PUFNPICount,beneficiary_male_count.PUFNPICount,beneficiary_race_white_count.PUFNPICount,beneficiary_race_black_count.PUFNPICount,beneficiary_race_asian_pi_count.PUFNPICount,beneficiary_race_hispanic_count.PUFNPICount,beneficiary_race_nat_ind_count.PUFNPICount,beneficiary_race_other_count.PUFNPICount,beneficiary_nondual_count.PUFNPICount,beneficiary_dual_count.PUFNPICount,beneficiary_average_risk_score.PUFNPICount,Address.PUFNPICount,zip.PUFNPICount,Longitude.PUFNPICount,Latitude.PUFNPICount,CensusBlock.PUFNPICount,First.BuprPhys,Last.BuprPhys,Deg..BuprPhys,FullAddress.BuprPhys,zip.BuprPhys,Longitude.BuprPhys,Latitude.BuprPhys,CensusBlock.BuprPhys,Address.BupFac,Longitude.BupFac,Latitude.BupFac,CensusBlock.BupFac,PsychPhysGRP.Count,ERGRP.Count
39061008601,34,2545,55,36.4,29.3,90.3,0,3.5,2.3,40.3,19.8,10116,32.2,21.5,18.4,2.1,4,3,1,1,9,0,1,1,1,1,59.366,0,0,0.071,0,0,248.142,0.296,15898,56.3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,6,24
39061008800,23,3495,52,29.8,25.6,88.1,6.1,5,0.9,35.5,31.3,12876,23,19.2,21.9,3.7,3,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,26.56,0.021,19088,54.6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009200,69,3877,53.8,19.3,25.7,58.7,9.3,8.4,0,29,44.5,12989,32.7,18.1,27.6,0.8,4,2,0,2,8,0,1,1,1,1,162.948,0,0,0.101,0,0,428.274,0.267,21445,52.2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39061009300,64,2675,40.3,22,13.8,42.1,0.6,3.7,0,32.3,28.2,13076,30.1,14.6,24.3,10.6,4,0,0,2,6,0,1,0,0,1,5.806,0,0,0.006,0,0,275.597,0.276,26108,40.4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009400,65,1785,61.9,22.4,39.8,49.5,1.6,11.2,2.2,31.3,1.8,8685,40.9,16.9,22.7,0.1,4,2,0,2,8,0,0,0,0,0,0,0,0,0,0,0,28.267,0.053,18852,56.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009500,86,2479,38.7,10.7,26.1,57.1,7,6.4,0,29.9,7.8,12344,24.7,20,22.5,0.2,2,2,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,33157,31.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
39061009600,69,3982,32.3,16.9,13.2,39,4.2,3.3,0,23,17.1,22162,22.4,15.7,17.7,2.6,0,0,0,1,1,0,1,0,0,1,14.478,0,0,0.008,0,0,402.972,0.214,33507,34.5,1,1245226448,17,23,300.35,628,NA,17,23,300.35,628,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45204,3.91E+11,1245226448,17,23,300.35,628,NA,17,23,300.35,628,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45204,3.91E+11,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA
39061009700,92,6160,43.6,11.1,19.7,42.7,6.8,5.1,0,30.6,10.1,12422,28.4,16.8,18.9,0.4,2,2,0,1,5,0,1,0,0,1,0,0,0,0,0,0,193.571,0.096,28672,44.1,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009800,30,2308,47.4,19.9,25,56.6,1.7,3.9,0.5,27.8,41.5,14250,23.7,17.5,20.6,4,3,2,0,2,7,0,1,0,0,1,0,0,0,0,0,0,132.808,0.175,25658,48.1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009901,19,4161,12.8,9.5,15.9,14.7,0.5,0,0,10.8,10.4,23397,12.8,9.2,14,0,0,0,0,0,0,0,0,0,0,1,1.47,0,0,0.001,0,0,52.653,0.029,54414,10.8,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061009902,53,3438,29.8,9.6,14.4,25.4,0,5.1,0,19.8,13.2,20565,19.2,14.9,17.9,0.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,62.845,0.042,34716,34.2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39061010002,32,5613,31.7,26.3,22.9,79.8,0,1.7,0,25.6,37.7,15371,15.9,18.7,19.7,0.3,1,1,0,2,4,0,1,0,0,1,3.185,0,0,0.001,0,0,249.04,0.102,26507,32.7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
39061010003,22,4446,27.9,17.5,13,67.9,3.3,2.3,0,18.2,40.7,21499,15.6,16.6,22,4.5,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,224.65,0.129,37740,26.5,2,1801239892,137,167.3,4058.26,4715,12,42,69.6,1613.79,2002,NA,NA,NA,111,1477.56,NA,NA,NA,NA,NA,NA,NA,0,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,1.4543,45211,3.91E+11,1801239892,137,167.3,4058.26,4715,12,42,69.6,1613.79,2002,NA,NA,NA,111,1477.56,NA,NA,NA,NA,NA,NA,NA,0,0,0,63,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,1.4543,45211,3.91E+11,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
39061010004,14,5180,29.7,18,19.6,82.2,5.4,2.8,0.6,15.2,80.8,16476,16.5,12.4,22.2,2.6,1,1,0,1,3,0,1,0,0,1,0,0,0,0,0,0,102.787,0.048,29301,20.7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
39061010005,10,1772,22,13.1,23.3,46.2,0.8,0,0,6,0,17947,20.4,7.8,9.1,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,38.167,0.068,41912,22.8,NA,1514005370,221.8,242.9,10533.11,6149,50.75,70.5,93,1968.13,2585,16,102,21558.095,274,2780.06,11.33333333,178.33,0,0,0,0,0,0,0,0,68.25,82,NA,NA,0,44.5,34,51,0,0,0,0,0,31.5,19.25,0.925525,45238,3.91E+11,7570026851,1109,1214.5,52665.55,30745,203,141,186,3936.26,5170,16,204,43116.19,822,8340.18,34,534.99,0,0,0,0,0,0,0,0,273,82,NA,NA,0,89,68,51,0,0,0,0,0,126,77,3.7021,226190,1.96E+12,5,5,5,5,5,5,4,3,2,2,2,2,4,1,3,2,2,2,3,3,2,3,3,1,1,1,1,1,0,5,5,0,5,4,1,0,0,1,2,2,1,1,3,2,3,2,4,4,4,5,5,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7
39061010100,41,5128,28.6,12.4,21.9,49.6,1.3,0.8,0.5,15.7,35,19963,14,16.5,14.4,1.8,0,1,0,1,2,0,1,0,0,1,25.134,0,0,0.012,0,0,300.219,0.138,36868,29.8,NA,1515503195,8950.75,10184.475,474221.8225,265606.75,267,5107,5911.4,259744.995,147871,142.5,1702.5,299794.21,7188.5,172771.9225,59.75,1655.69,931,25436.195,20650.5,128,5.21,240.5,29454.14,36.66666667,66.75,124.5,111.6666667,56,36.5,215,134,229.5,33.33333333,0,0,0,0,125.75,141.25,1.2417,45211,3.91E+11,6062012781,35803,40737.9,1896887.29,1062427,1068,20428,23645.6,1038979.98,591484,570,6810,1199176.84,28754,691087.69,239,6622.76,1862,50872.39,41301,256,10.42,962,117816.56,110,267,498,335,112,73,645,402,918,100,0,0,0,0,503,565,4.9668,180844,1.56E+12,4,4,4,4,4,4,4,0,4,4,4,4,0,4,0,4,4,0,4,4,0,4,4,2,2,2,2,2,0,4,4,1,3,4,4,3,2,2,3,3,4,3,1,3,4,1,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA
39061010201,71,5391,23.8,15.4,16.2,30.1,0,2.8,0,20.1,20.7,23467,12.4,20.4,13.9,0.1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,202.647,0.076,29744,18.8,NA,1527894018,3240.68,4500.088,205687.5008,120987.56,337.4090909,3032.454545,4337.990909,183046.9455,116800.6818,353.1764706,852.8421053,181211.4926,3356.052632,87292.49158,28.26086957,1323.003043,324.3157895,15583.44737,6757.789474,64.36842105,12.00684211,66.52380952,5355.093333,9.647058824,69.90909091,70.64705882,195.4666667,147.3571429,69.07142857,245.2105263,141.5789474,410.9375,22.27272727,0,2.166666667,0,0,319.1111111,84,1.274904545,45223.56,3.91E+11,38197350459,81017,112502.2,5142187.52,3024689,7423,66714,95435.8,4027032.8,2569615,6004,16204,3443018.36,63765,1658557.34,650,30429.07,6162,296085.5,128398,1223,228.13,1397,112456.96,164,1538,1201,2932,2063,967,4659,2690,6575,245,0,13,0,0,5744,1512,28.0479,1130589,9.78E+12,25,25,25,25,25,25,22,3,22,22,22,22,8,17,6,19,19,6,19,19,2,23,23,19,19,19,19,19,4,21,21,8,17,22,17,15,14,14,19,19,16,11,7,6,20,5,18,18,22,25,25,25,25,25,2,2,2,2,2,2,2,2,NA,NA,NA,NA,24,56
39061010202,24,2496,14.2,14.1,8.6,36.6,0,0,0,11,10.3,25978,8.2,10.1,13.5,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,42.426,0.038,49615,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
